draw_index,sample_scope,metric,n_trials,spearman,kendall_tau
117,generic,fake_pren_spearman,5,-0.19999999999999998,-0.19999999999999998
118,all,surrogate_spearman,32,0.07771260997067447,0.060483870967741944
118,all,surrogate_mae,32,-0.1730205278592375,-0.11290322580645162
118,all,surrogate_rmse,32,-0.16972140762463342,-0.08467741935483872
118,informed,surrogate_spearman,27,0.029914529914529916,0.03703703703703704
118,generic,surrogate_spearman,5,-0.49999999999999994,-0.19999999999999998
118,informed,pren_spearman,27,-0.2625152625152625,-0.14529914529914534
118,generic,fake_pren_spearman,5,0.6,0.39999999999999997
119,all,surrogate_spearman,32,-0.009164222873900292,-0.020161290322580648
119,all,surrogate_mae,32,-0.13746334310850436,-0.10483870967741937
119,all,surrogate_rmse,32,-0.1000733137829912,-0.07661290322580645
119,informed,surrogate_spearman,27,-0.02564102564102564,-0.03133903133903134
119,generic,surrogate_spearman,5,0.0,0.19999999999999998
119,informed,pren_spearman,27,-0.11660561660561661,-0.059829059829059845
119,generic,fake_pren_spearman,5,-0.49999999999999994,-0.39999999999999997
120,all,surrogate_spearman,32,0.3610703812316715,0.23790322580645165
120,all,surrogate_mae,32,-0.34970674486803516,-0.22177419354838715
120,all,surrogate_rmse,32,-0.3511730205278592,-0.22580645161290325
120,informed,surrogate_spearman,27,0.22039072039072038,0.13960113960113962
120,generic,surrogate_spearman,5,0.3,0.19999999999999998
120,informed,pren_spearman,27,0.24542124542124538,0.1566951566951567
120,generic,fake_pren_spearman,5,-0.19999999999999998,-0.19999999999999998
121,all,surrogate_spearman,32,0.035923753665689145,0.048387096774193554
121,all,surrogate_mae,32,-0.20821114369501464,-0.14112903225806453
121,all,surrogate_rmse,32,-0.18328445747800584,-0.11693548387096775
121,informed,surrogate_spearman,27,0.01465201465201465,0.042735042735042736
121,generic,surrogate_spearman,5,0.6,0.39999999999999997
121,informed,pren_spearman,27,-0.09706959706959707,-0.06552706552706554
121,generic,fake_pren_spearman,5,0.7999999999999999,0.6
122,all,surrogate_spearman,32,-0.03115835777126099,-0.048387096774193554
122,all,surrogate_mae,32,-0.06488269794721407,-0.05645161290322581
122,all,surrogate_rmse,32,-0.018328445747800584,-0.020161290322580648
122,informed,surrogate_spearman,27,-0.09645909645909646,-0.09401709401709403
122,generic,surrogate_spearman,5,-0.39999999999999997,-0.39999999999999997
122,informed,pren_spearman,27,-0.2295482295482295,-0.14529914529914534
122,generic,fake_pren_spearman,5,0.19999999999999998,0.19999999999999998
123,all,surrogate_spearman,32,-0.07148093841642228,-0.040322580645161296
123,all,surrogate_mae,32,0.07917888563049852,0.03225806451612904
123,all,surrogate_rmse,32,0.15835777126099704,0.09274193548387098
123,informed,surrogate_spearman,28,-0.09852216748768472,-0.047619047619047616
123,generic,surrogate_spearman,4,0.39999999999999997,0.3333333333333334
123,informed,pren_spearman,28,0.14887794198139023,0.06878306878306878
123,generic,fake_pren_spearman,4,0.39999999999999997,0.3333333333333334
124,all,surrogate_spearman,32,0.07734604105571846,0.03225806451612904
124,all,surrogate_mae,32,0.00843108504398827,0.00806451612903226
124,all,surrogate_rmse,32,-0.031524926686217,-0.012096774193548388
124,informed,surrogate_spearman,25,-0.003846153846153846,-0.019999999999999993
124,generic,surrogate_spearman,7,-0.21428571428571433,-0.14285714285714288
124,informed,pren_spearman,25,-0.002307692307692308,0.0
124,generic,fake_pren_spearman,7,-0.3571428571428572,-0.23809523809523814
125,all,surrogate_spearman,32,0.2551319648093841,0.16935483870967744
125,all,surrogate_mae,32,-0.4303519061583577,-0.2862903225806452
125,all,surrogate_rmse,32,-0.4098240469208211,-0.2701612903225807
125,informed,surrogate_spearman,23,0.09782608695652174,0.03557312252964427
125,generic,surrogate_spearman,9,0.38333333333333336,0.3333333333333333
125,informed,pren_spearman,23,0.2114624505928854,0.14624505928853754
125,generic,fake_pren_spearman,9,0.45,0.3333333333333333
126,all,surrogate_spearman,32,0.12939882697947214,0.09274193548387098
126,all,surrogate_mae,32,-0.33027859237536655,-0.20967741935483875
126,all,surrogate_rmse,32,-0.38746334310850433,-0.2580645161290323
126,informed,surrogate_spearman,25,0.16692307692307692,0.12666666666666662
126,generic,surrogate_spearman,7,0.7500000000000002,0.5238095238095238
126,informed,pren_spearman,25,0.005384615384615384,-0.006666666666666665
126,generic,fake_pren_spearman,7,-0.3214285714285715,-0.23809523809523814
127,all,surrogate_spearman,32,0.06488269794721407,0.040322580645161296
127,all,surrogate_mae,32,-0.014662756598240468,0.012096774193548388
127,all,surrogate_rmse,32,-0.013563049853372432,0.0
127,informed,surrogate_spearman,27,0.07997557997557997,0.048433048433048444
127,generic,surrogate_spearman,5,-0.7,-0.6
127,informed,pren_spearman,27,-0.2875457875457875,-0.21937321937321938
127,generic,fake_pren_spearman,5,-0.3,-0.19999999999999998
128,all,surrogate_spearman,32,0.04802052785923753,0.024193548387096777
128,all,surrogate_mae,32,-0.08614369501466275,-0.020161290322580648
128,all,surrogate_rmse,32,-0.156891495601173,-0.05645161290322581
128,informed,surrogate_spearman,25,-0.07615384615384616,-0.03999999999999999
128,generic,surrogate_spearman,7,-0.07142857142857144,-0.04761904761904762
128,informed,pren_spearman,25,0.07923076923076922,0.07333333333333332
128,generic,fake_pren_spearman,7,0.42857142857142866,0.33333333333333337
129,all,surrogate_spearman,32,0.10520527859237536,0.07258064516129033
129,all,surrogate_mae,32,-0.2001466275659824,-0.1653225806451613
129,all,surrogate_rmse,32,-0.1722873900293255,-0.1088709677419355
129,informed,surrogate_spearman,24,0.054782608695652164,0.03623188405797101
129,generic,surrogate_spearman,8,0.38095238095238104,0.2857142857142857
129,informed,pren_spearman,24,-0.3069565217391304,-0.20289855072463767
129,generic,fake_pren_spearman,8,0.5476190476190477,0.3571428571428571
130,all,surrogate_spearman,32,0.0219941348973607,0.00806451612903226
130,all,surrogate_mae,32,0.11033724340175952,0.06451612903225808
130,all,surrogate_rmse,32,0.07661290322580644,0.03225806451612904
130,informed,surrogate_spearman,26,-0.054358974358974355,-0.05230769230769231
130,generic,surrogate_spearman,6,0.4285714285714286,0.3333333333333333
130,informed,pren_spearman,26,-0.1282051282051282,-0.05846153846153847
130,generic,fake_pren_spearman,6,0.942857142857143,0.8666666666666666
131,all,surrogate_spearman,32,-0.012463343108504396,-0.01612903225806452
131,all,surrogate_mae,32,-0.26759530791788855,-0.2056451612903226
131,all,surrogate_rmse,32,-0.23680351906158356,-0.17741935483870971
131,informed,surrogate_spearman,30,-0.11857619577308119,-0.08045977011494253
131,generic,surrogate_spearman,2,,
131,informed,pren_spearman,30,0.07541713014460512,0.05287356321839081
131,generic,fake_pren_spearman,2,,
132,all,surrogate_spearman,32,-0.06781524926686217,-0.05645161290322581
132,all,surrogate_mae,32,0.09457478005865103,0.05645161290322581
132,all,surrogate_rmse,32,0.08614369501466275,0.052419354838709686
132,informed,surrogate_spearman,28,-0.1926655719759168,-0.13227513227513227
132,generic,surrogate_spearman,4,0.7999999999999999,0.6666666666666669
132,informed,pren_spearman,28,-0.09742747673782157,-0.07936507936507936
132,generic,fake_pren_spearman,4,0.7999999999999999,0.6666666666666669
133,all,surrogate_spearman,32,-0.13709677419354838,-0.09677419354838711
133,all,surrogate_mae,32,0.08870967741935483,0.05645161290322581
133,all,surrogate_rmse,32,0.09054252199413489,0.07258064516129033
133,informed,surrogate_spearman,27,-0.15018315018315015,-0.10541310541310543
133,generic,surrogate_spearman,5,0.09999999999999999,0.0
133,informed,pren_spearman,27,-0.04700854700854701,-0.048433048433048444
133,generic,fake_pren_spearman,5,0.6,0.39999999999999997
134,all,surrogate_spearman,32,0.05095307917888562,0.036290322580645164
134,all,surrogate_mae,32,-0.1917155425219941,-0.14516129032258066
134,all,surrogate_rmse,32,-0.1656891495601173,-0.12500000000000003
134,informed,surrogate_spearman,24,0.20347826086956516,0.13043478260869565
134,generic,surrogate_spearman,8,-0.14285714285714288,-0.07142857142857142
134,informed,pren_spearman,24,-0.03043478260869565,-0.021739130434782608
134,generic,fake_pren_spearman,8,0.023809523809523815,0.0
135,all,surrogate_spearman,32,0.005865102639296188,-0.01612903225806452
135,all,surrogate_mae,32,-0.1972140762463343,-0.11290322580645162
135,all,surrogate_rmse,32,-0.21554252199413487,-0.12500000000000003
135,informed,surrogate_spearman,25,-0.03307692307692307,-0.046666666666666655
135,generic,surrogate_spearman,7,0.0,0.04761904761904762
135,informed,pren_spearman,25,-0.6153846153846153,-0.4133333333333333
135,generic,fake_pren_spearman,7,-0.03571428571428572,0.04761904761904762
136,all,surrogate_spearman,32,-0.09970674486803517,-0.07661290322580645
136,all,surrogate_mae,32,-0.05095307917888562,-0.024193548387096777
136,all,surrogate_rmse,32,0.04142228739002932,0.040322580645161296
136,informed,surrogate_spearman,25,-0.14923076923076922,-0.11999999999999998
136,generic,surrogate_spearman,7,-0.5,-0.33333333333333337
136,informed,pren_spearman,25,-0.04769230769230769,-0.046666666666666655
136,generic,fake_pren_spearman,7,0.5714285714285715,0.4285714285714286
137,all,surrogate_spearman,32,0.056818181818181816,0.020161290322580648
137,all,surrogate_mae,32,-0.2067448680351906,-0.14112903225806453
137,all,surrogate_rmse,32,-0.1759530791788856,-0.12500000000000003
137,informed,surrogate_spearman,27,0.12332112332112331,0.06552706552706554
137,generic,surrogate_spearman,5,-0.6,-0.39999999999999997
137,informed,pren_spearman,27,0.2118437118437118,0.13960113960113962
137,generic,fake_pren_spearman,5,-0.6,-0.39999999999999997
138,all,surrogate_spearman,32,0.18401759530791786,0.11290322580645162
138,all,surrogate_mae,32,-0.1407624633431085,-0.08467741935483872
138,all,surrogate_rmse,32,-0.1224340175953079,-0.07258064516129033
138,informed,surrogate_spearman,26,0.14529914529914528,0.09538461538461539
138,generic,surrogate_spearman,6,-0.7142857142857143,-0.4666666666666666
138,informed,pren_spearman,26,0.13914529914529913,0.04
138,generic,fake_pren_spearman,6,0.2571428571428572,0.06666666666666665
139,all,surrogate_spearman,32,0.09677419354838708,0.048387096774193554
139,all,surrogate_mae,32,-0.15579178885630496,-0.07661290322580645
139,all,surrogate_rmse,32,-0.1821847507331378,-0.10080645161290325
139,informed,surrogate_spearman,26,0.0776068376068376,0.05846153846153847
139,generic,surrogate_spearman,6,-0.14285714285714288,-0.3333333333333333
139,informed,pren_spearman,26,0.08923076923076922,0.05230769230769231
139,generic,fake_pren_spearman,6,0.3714285714285715,0.3333333333333333
140,all,surrogate_spearman,32,-0.005131964809384164,0.0
140,all,surrogate_mae,32,-0.018695014662756596,-0.03225806451612904
140,all,surrogate_rmse,32,0.04545454545454545,0.012096774193548388
140,informed,surrogate_spearman,27,-0.04884004884004883,-0.03133903133903134
140,generic,surrogate_spearman,5,0.19999999999999998,0.19999999999999998
140,informed,pren_spearman,27,-0.358974358974359,-0.2364672364672365
140,generic,fake_pren_spearman,5,0.7999999999999999,0.6
141,all,surrogate_spearman,32,-0.09567448680351906,-0.09677419354838711
141,all,surrogate_mae,32,0.00843108504398827,0.00806451612903226
141,all,surrogate_rmse,32,0.043621700879765385,0.03225806451612904
141,informed,surrogate_spearman,27,-0.0018315018315018313,-0.048433048433048444
141,generic,surrogate_spearman,5,-0.7999999999999999,-0.6
141,informed,pren_spearman,27,0.11416361416361415,0.059829059829059845
141,generic,fake_pren_spearman,5,-0.39999999999999997,-0.39999999999999997
142,all,surrogate_spearman,32,-0.1378299120234604,-0.1088709677419355
142,all,surrogate_mae,32,0.049486803519061574,0.036290322580645164
142,all,surrogate_rmse,32,0.07331378299120234,0.05645161290322581
142,informed,surrogate_spearman,27,-0.11172161172161171,-0.08262108262108263
142,generic,surrogate_spearman,5,-0.8999999999999998,-0.7999999999999999
142,informed,pren_spearman,27,-0.06227106227106227,-0.03133903133903134
142,generic,fake_pren_spearman,5,-0.7,-0.6
143,all,surrogate_spearman,32,0.26429618768328444,0.18145161290322584
143,all,surrogate_mae,32,-0.38159824046920815,-0.26612903225806456
143,all,surrogate_rmse,32,-0.344941348973607,-0.23790322580645165
143,informed,surrogate_spearman,27,0.2313797313797314,0.1737891737891738
143,generic,surrogate_spearman,5,0.3,0.19999999999999998
143,informed,pren_spearman,27,-0.07448107448107448,-0.025641025641025644
143,generic,fake_pren_spearman,5,-0.3,-0.19999999999999998
144,all,surrogate_spearman,32,-0.2697947214076246,-0.18145161290322584
144,all,surrogate_mae,32,0.06744868035190615,0.05645161290322581
144,all,surrogate_rmse,32,0.06048387096774193,0.060483870967741944
144,informed,surrogate_spearman,28,-0.32676518883415434,-0.21164021164021166
144,generic,surrogate_spearman,4,-0.7999999999999999,-0.6666666666666669
144,informed,pren_spearman,28,-0.18117131910235357,-0.12169312169312169
144,generic,fake_pren_spearman,4,-0.7999999999999999,-0.6666666666666669
145,all,surrogate_spearman,32,-0.08980938416422286,-0.048387096774193554
145,all,surrogate_mae,32,-0.02565982404692082,-0.03225806451612904
145,all,surrogate_rmse,32,0.16825513196480937,0.09677419354838711
145,informed,surrogate_spearman,25,-0.0723076923076923,-0.05333333333333332
145,generic,surrogate_spearman,7,-0.6785714285714287,-0.5238095238095238
145,informed,pren_spearman,25,-0.14384615384615382,-0.09999999999999998
145,generic,fake_pren_spearman,7,0.21428571428571433,0.14285714285714288
146,all,surrogate_spearman,32,-0.4974340175953078,-0.3588709677419355
146,all,surrogate_mae,32,0.2525659824046921,0.16129032258064518
146,all,surrogate_rmse,32,0.30388563049853373,0.2016129032258065
146,informed,surrogate_spearman,25,-0.6276923076923077,-0.41999999999999993
146,generic,surrogate_spearman,7,-0.642857142857143,-0.5238095238095238
146,informed,pren_spearman,25,0.22615384615384618,0.16666666666666663
146,generic,fake_pren_spearman,7,0.07142857142857144,0.04761904761904762
147,all,surrogate_spearman,32,0.05975073313782991,0.048387096774193554
147,all,surrogate_mae,32,-0.014662756598240468,-0.00806451612903226
147,all,surrogate_rmse,32,-0.04875366568914955,-0.052419354838709686
147,informed,surrogate_spearman,25,0.15307692307692308,0.12666666666666662
147,generic,surrogate_spearman,7,0.10714285714285716,0.04761904761904762
147,informed,pren_spearman,25,-0.15307692307692308,-0.10666666666666665
147,generic,fake_pren_spearman,7,0.6071428571428572,0.4285714285714286
148,all,surrogate_spearman,32,0.14699413489736068,0.09677419354838711
148,all,surrogate_mae,32,-0.11436950146627566,-0.06451612903225808
148,all,surrogate_rmse,32,-0.1950146627565982,-0.11290322580645162
148,informed,surrogate_spearman,28,-0.0021893814997263274,-0.015873015873015872
148,generic,surrogate_spearman,4,0.7999999999999999,0.6666666666666669
148,informed,pren_spearman,28,-0.10837438423645321,-0.06878306878306878
148,generic,fake_pren_spearman,4,-0.19999999999999998,0.0
149,all,surrogate_spearman,32,-0.35153958944281516,-0.2580645161290323
149,all,surrogate_mae,32,0.03482404692082111,0.036290322580645164
149,all,surrogate_rmse,32,0.063049853372434,0.0685483870967742
149,informed,surrogate_spearman,28,-0.4532019704433497,-0.32275132275132273
149,generic,surrogate_spearman,4,-0.7999999999999999,-0.6666666666666669
149,informed,pren_spearman,28,-0.10618500273672687,-0.07936507936507936
149,generic,fake_pren_spearman,4,0.0,0.0
150,all,surrogate_spearman,32,0.020527859237536656,0.00403225806451613
150,all,surrogate_mae,32,-0.2448680351906158,-0.2056451612903226
150,all,surrogate_rmse,32,-0.14259530791788855,-0.1088709677419355
150,informed,surrogate_spearman,24,0.21565217391304345,0.15942028985507248
150,generic,surrogate_spearman,8,-0.7142857142857144,-0.4999999999999999
150,informed,pren_spearman,24,-0.04347826086956521,0.0
150,generic,fake_pren_spearman,8,-0.3571428571428572,-0.2857142857142857
151,all,surrogate_spearman,32,-0.0377565982404692,-0.040322580645161296
151,all,surrogate_mae,32,-0.04912023460410556,-0.024193548387096777
151,all,surrogate_rmse,32,-0.042155425219941346,-0.028225806451612906
151,informed,surrogate_spearman,28,-0.1652983032293377,-0.14285714285714285
151,generic,surrogate_spearman,4,0.39999999999999997,0.3333333333333334
151,informed,pren_spearman,28,0.19376026272577995,0.1164021164021164
151,generic,fake_pren_spearman,4,0.39999999999999997,0.3333333333333334
152,all,surrogate_spearman,32,0.2232404692082111,0.1370967741935484
152,all,surrogate_mae,32,-0.18695014662756596,-0.1653225806451613
152,all,surrogate_rmse,32,-0.21444281524926684,-0.14516129032258066
152,informed,surrogate_spearman,24,-0.021739130434782605,-0.014492753623188406
152,generic,surrogate_spearman,8,0.7857142857142858,0.6428571428571428
152,informed,pren_spearman,24,-0.04608695652173912,-0.028985507246376812
152,generic,fake_pren_spearman,8,-0.38095238095238104,-0.2857142857142857
153,all,surrogate_spearman,32,-0.07441348973607037,-0.060483870967741944
153,all,surrogate_mae,32,-0.0909090909090909,-0.07258064516129033
153,all,surrogate_rmse,32,-0.06928152492668621,-0.04435483870967743
153,informed,surrogate_spearman,26,-0.1398290598290598,-0.09538461538461539
153,generic,surrogate_spearman,6,0.028571428571428574,0.06666666666666665
153,informed,pren_spearman,26,0.0899145299145299,0.05846153846153847
153,generic,fake_pren_spearman,6,0.3714285714285715,0.3333333333333333
154,all,surrogate_spearman,32,0.12170087976539588,0.08064516129032259
154,all,surrogate_mae,32,-0.07697947214076245,-0.04435483870967743
154,all,surrogate_rmse,32,-0.08760997067448678,-0.06451612903225808
154,informed,surrogate_spearman,25,0.013846153846153848,0.006666666666666665
154,generic,surrogate_spearman,7,-0.6071428571428572,-0.4285714285714286
154,informed,pren_spearman,25,0.08538461538461539,0.03999999999999999
154,generic,fake_pren_spearman,7,-0.1785714285714286,-0.14285714285714288
155,all,surrogate_spearman,32,0.3852639296187682,0.27822580645161293
155,all,surrogate_mae,32,-0.2719941348973607,-0.2016129032258065
155,all,surrogate_rmse,32,-0.29398826979472137,-0.22177419354838715
155,informed,surrogate_spearman,25,0.09999999999999999,0.08666666666666664
155,generic,surrogate_spearman,7,0.5357142857142858,0.4285714285714286
155,informed,pren_spearman,25,0.22615384615384618,0.1533333333333333
155,generic,fake_pren_spearman,7,0.8928571428571429,0.8095238095238096
156,all,surrogate_spearman,32,0.09017595307917887,0.06451612903225808
156,all,surrogate_mae,32,-0.028225806451612902,0.0
156,all,surrogate_rmse,32,-0.10740469208211142,-0.060483870967741944
156,informed,surrogate_spearman,25,-0.010769230769230769,0.01333333333333333
156,generic,surrogate_spearman,7,-0.10714285714285716,-0.14285714285714288
156,informed,pren_spearman,25,-0.0015384615384615385,0.006666666666666665
156,generic,fake_pren_spearman,7,0.07142857142857144,0.04761904761904762
157,all,surrogate_spearman,32,-0.056451612903225805,-0.05645161290322581
157,all,surrogate_mae,32,-0.006231671554252198,0.024193548387096777
157,all,surrogate_rmse,32,-0.016129032258064516,0.024193548387096777
157,informed,surrogate_spearman,26,-0.28136752136752136,-0.21846153846153846
157,generic,surrogate_spearman,6,0.028571428571428574,-0.06666666666666665
157,informed,pren_spearman,26,0.07965811965811966,0.06461538461538462
157,generic,fake_pren_spearman,6,0.2,0.06666666666666665
158,all,surrogate_spearman,32,0.06414956011730204,0.048387096774193554
158,all,surrogate_mae,32,-0.09054252199413489,-0.04435483870967743
158,all,surrogate_rmse,32,-0.05095307917888562,-0.01612903225806452
158,informed,surrogate_spearman,25,0.07307692307692308,0.06666666666666665
158,generic,surrogate_spearman,7,-0.14285714285714288,-0.04761904761904762
158,informed,pren_spearman,25,-0.24307692307692308,-0.15999999999999995
158,generic,fake_pren_spearman,7,-0.28571428571428575,-0.23809523809523814
159,all,surrogate_spearman,32,-0.24633431085043983,-0.14112903225806453
159,all,surrogate_mae,32,0.24853372434017595,0.16129032258064518
159,all,surrogate_rmse,32,0.29618768328445744,0.22177419354838715
159,informed,surrogate_spearman,26,-0.21504273504273502,-0.12615384615384617
159,generic,surrogate_spearman,6,-0.6571428571428573,-0.4666666666666666
159,informed,pren_spearman,26,0.16717948717948716,0.11384615384615385
159,generic,fake_pren_spearman,6,-0.2571428571428572,-0.2
160,all,surrogate_spearman,32,0.26502932551319647,0.17741935483870971
160,all,surrogate_mae,32,-0.3775659824046921,-0.2580645161290323
160,all,surrogate_rmse,32,-0.34310850439882695,-0.2338709677419355
160,informed,surrogate_spearman,26,0.21094017094017092,0.15692307692307692
160,generic,surrogate_spearman,6,-0.14285714285714288,-0.2
160,informed,pren_spearman,26,-0.17606837606837608,-0.12000000000000001
160,generic,fake_pren_spearman,6,0.08571428571428573,0.06666666666666665
161,all,surrogate_spearman,32,0.11620234604105568,0.06451612903225808
161,all,surrogate_mae,32,-0.16788856304985336,-0.13306451612903228
161,all,surrogate_rmse,32,-0.11656891495601172,-0.10080645161290325
161,informed,surrogate_spearman,25,-0.07307692307692308,-0.046666666666666655
161,generic,surrogate_spearman,7,0.4642857142857144,0.23809523809523814
161,informed,pren_spearman,25,-0.1992307692307692,-0.10666666666666665
161,generic,fake_pren_spearman,7,-0.10714285714285716,-0.14285714285714288
162,all,surrogate_spearman,32,0.23717008797653957,0.16935483870967744
162,all,surrogate_mae,32,-0.2855571847507331,-0.20967741935483875
162,all,surrogate_rmse,32,-0.29618768328445744,-0.22177419354838715
162,informed,surrogate_spearman,25,0.28769230769230764,0.21999999999999997
162,generic,surrogate_spearman,7,-0.3214285714285715,-0.33333333333333337
162,informed,pren_spearman,25,0.10692307692307691,0.09999999999999998
162,generic,fake_pren_spearman,7,0.6785714285714287,0.5238095238095238
163,all,surrogate_spearman,32,0.06158357771260996,0.052419354838709686
163,all,surrogate_mae,32,-0.009530791788856303,-0.00403225806451613
163,all,surrogate_rmse,32,-0.0879765395894428,-0.05645161290322581
163,informed,surrogate_spearman,25,0.002307692307692308,0.006666666666666665
163,generic,surrogate_spearman,7,-0.5,-0.33333333333333337
163,informed,pren_spearman,25,0.12846153846153846,0.07333333333333332
163,generic,fake_pren_spearman,7,0.0,-0.04761904761904762
164,all,surrogate_spearman,32,-0.15579178885630496,-0.10080645161290325
164,all,surrogate_mae,32,0.2690615835777126,0.1653225806451613
164,all,surrogate_rmse,32,0.14589442815249265,0.09274193548387098
164,informed,surrogate_spearman,28,-0.17679255610290093,-0.1164021164021164
164,generic,surrogate_spearman,4,0.7999999999999999,0.6666666666666669
164,informed,pren_spearman,28,-0.025177887246852767,-0.037037037037037035
164,generic,fake_pren_spearman,4,-0.7999999999999999,-0.6666666666666669
165,all,surrogate_spearman,32,-0.09237536656891496,-0.07258064516129033
165,all,surrogate_mae,32,-0.1473607038123167,-0.11693548387096775
165,all,surrogate_rmse,32,-0.16202346041055718,-0.11693548387096775
165,informed,surrogate_spearman,27,-0.09768009768009767,-0.06552706552706554
165,generic,surrogate_spearman,5,0.19999999999999998,0.19999999999999998
165,informed,pren_spearman,27,0.28266178266178266,0.21367521367521372
165,generic,fake_pren_spearman,5,-0.3,-0.19999999999999998
166,all,surrogate_spearman,32,0.3020527859237536,0.17741935483870971
166,all,surrogate_mae,32,-0.31891495601173014,-0.23790322580645165
166,all,surrogate_rmse,32,-0.3277126099706744,-0.22177419354838715
166,informed,surrogate_spearman,27,0.07753357753357752,0.03133903133903134
166,generic,surrogate_spearman,5,-0.19999999999999998,-0.19999999999999998
166,informed,pren_spearman,27,-0.03601953601953601,-0.00854700854700855
166,generic,fake_pren_spearman,5,0.19999999999999998,0.19999999999999998
167,all,surrogate_spearman,32,0.03042521994134897,0.01612903225806452
167,all,surrogate_mae,32,-0.16092375366568912,-0.12500000000000003
167,all,surrogate_rmse,32,-0.14589442815249265,-0.12096774193548389
167,informed,surrogate_spearman,22,0.19141727837380013,0.09956709956709957
167,generic,surrogate_spearman,10,-0.4666666666666666,-0.37777777777777777
167,informed,pren_spearman,22,-0.17673630717108982,-0.12554112554112554
167,generic,fake_pren_spearman,10,-0.3939393939393939,-0.24444444444444444
168,all,surrogate_spearman,32,0.01942815249266862,-0.00403225806451613
168,all,surrogate_mae,32,0.08101173020527859,0.020161290322580648
168,all,surrogate_rmse,32,0.07258064516129031,0.028225806451612906
168,informed,surrogate_spearman,26,0.025641025641025637,0.015384615384615385
168,generic,surrogate_spearman,6,-0.7142857142857143,-0.4666666666666666
168,informed,pren_spearman,26,-0.005811965811965812,0.015384615384615385
168,generic,fake_pren_spearman,6,-0.5428571428571429,-0.4666666666666666
169,all,surrogate_spearman,32,-0.04142228739002932,-0.01612903225806452
169,all,surrogate_mae,32,0.007697947214076245,-0.00403225806451613
169,all,surrogate_rmse,32,0.05278592375366568,0.024193548387096777
169,informed,surrogate_spearman,25,-0.11538461538461539,-0.046666666666666655
169,generic,surrogate_spearman,7,-0.42857142857142866,-0.23809523809523814
169,informed,pren_spearman,25,0.1623076923076923,0.10666666666666665
169,generic,fake_pren_spearman,7,-0.07142857142857144,-0.04761904761904762
170,all,surrogate_spearman,32,0.027492668621700876,0.036290322580645164
170,all,surrogate_mae,32,-0.12536656891495598,-0.0685483870967742
170,all,surrogate_rmse,32,-0.13636363636363635,-0.07258064516129033
170,informed,surrogate_spearman,24,-0.13130434782608694,-0.08695652173913043
170,generic,surrogate_spearman,8,-0.2380952380952381,-0.21428571428571427
170,informed,pren_spearman,24,0.08086956521739129,0.06521739130434782
170,generic,fake_pren_spearman,8,-0.38095238095238104,-0.2857142857142857
171,all,surrogate_spearman,32,-0.024926686217008793,-0.028225806451612906
171,all,surrogate_mae,32,-0.04288856304985337,-0.020161290322580648
171,all,surrogate_rmse,32,-0.08321114369501466,-0.05645161290322581
171,informed,surrogate_spearman,28,-0.07389162561576354,-0.0582010582010582
171,generic,surrogate_spearman,4,-0.39999999999999997,-0.3333333333333334
171,informed,pren_spearman,28,-0.3579638752052545,-0.20105820105820105
171,generic,fake_pren_spearman,4,-0.39999999999999997,-0.3333333333333334
172,all,surrogate_spearman,32,0.11070381231671556,0.07661290322580645
172,all,surrogate_mae,32,-0.026759530791788853,-0.01612903225806452
172,all,surrogate_rmse,32,-0.08101173020527859,-0.05645161290322581
172,informed,surrogate_spearman,27,-0.03785103785103785,-0.014245014245014247
172,generic,surrogate_spearman,5,0.6,0.39999999999999997
172,informed,pren_spearman,27,0.18864468864468864,0.10541310541310543
172,generic,fake_pren_spearman,5,0.19999999999999998,0.19999999999999998
173,all,surrogate_spearman,32,-0.1220674486803519,-0.09677419354838711
173,all,surrogate_mae,32,0.018695014662756596,0.020161290322580648
173,all,surrogate_rmse,32,0.009530791788856303,0.0
173,informed,surrogate_spearman,26,0.017435897435897435,0.003076923076923077
173,generic,surrogate_spearman,6,-0.6571428571428573,-0.6
173,informed,pren_spearman,26,0.0864957264957265,0.05846153846153847
173,generic,fake_pren_spearman,6,-0.2,-0.06666666666666665
174,all,surrogate_spearman,32,0.19904692082111436,0.13306451612903228
174,all,surrogate_mae,32,-0.20527859237536655,-0.12096774193548389
174,all,surrogate_rmse,32,-0.27712609970674484,-0.1895161290322581
174,informed,surrogate_spearman,27,0.018315018315018316,0.014245014245014247
174,generic,surrogate_spearman,5,0.3,0.19999999999999998
174,informed,pren_spearman,27,0.05616605616605617,0.06552706552706554
174,generic,fake_pren_spearman,5,-0.8999999999999998,-0.7999999999999999
175,all,surrogate_spearman,32,0.19281524926686217,0.12500000000000003
175,all,surrogate_mae,32,-0.2027126099706745,-0.14919354838709678
175,all,surrogate_rmse,32,-0.2320381231671554,-0.16935483870967744
175,informed,surrogate_spearman,28,0.15873015873015872,0.09523809523809523
175,generic,surrogate_spearman,4,0.39999999999999997,0.3333333333333334
175,informed,pren_spearman,28,-0.1434044882320744,-0.09523809523809523
175,generic,fake_pren_spearman,4,1.0,1.0
176,all,surrogate_spearman,32,0.04765395894428152,0.028225806451612906
176,all,surrogate_mae,32,0.02785923753665689,0.00806451612903226
176,all,surrogate_rmse,32,-0.01319648093841642,-0.028225806451612906
176,informed,surrogate_spearman,26,0.03316239316239316,0.015384615384615385
176,generic,surrogate_spearman,6,0.2571428571428572,0.2
176,informed,pren_spearman,26,-0.1651282051282051,-0.12000000000000001
